#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.010000 
 300 , 11217.624563 , 0.266701 , 0.252335, 0.275346, 0.253391, 0.125326  
 301 , 11245.7758348 , 0.263166 , 0.252335, 0.275346, 0.253391, 0.125326  
 302 , 11275.0423579 , 0.260696 , 0.252335, 0.275346, 0.253391, 0.125326  
 303 , 11303.2499659 , 0.262348 , 0.252335, 0.275346, 0.253391, 0.125326  
 304 , 11331.326422 , 0.259326 , 0.252335, 0.275346, 0.253391, 0.125326  
 305 , 11400.77245 , 0.26403 , 0.25145, 0.274436, 0.253944, 0.0794271  
 306 , 11428.885206 , 0.261566 , 0.25145, 0.274436, 0.253944, 0.0794271  
 307 , 11458.140502 , 0.261102 , 0.25145, 0.274436, 0.253944, 0.0794271  
 308 , 11486.3550558 , 0.265166 , 0.25145, 0.274436, 0.253944, 0.0794271  
 309 , 11514.3722358 , 0.259296 , 0.25145, 0.274436, 0.253944, 0.0794271  
 310 , 11583.7512279 , 0.266977 , 0.25209, 0.275487, 0.252002, 0.116211  
 311 , 11611.8617969 , 0.266218 , 0.25209, 0.275487, 0.252002, 0.116211  
 312 , 11641.133286 , 0.260174 , 0.25209, 0.275487, 0.252002, 0.116211  
 313 , 11669.4325249 , 0.263362 , 0.25209, 0.275487, 0.252002, 0.116211  
 314 , 11697.4296019 , 0.265087 , 0.25209, 0.275487, 0.252002, 0.116211  
 315 , 11767.0021179 , 0.264695 , 0.253073, 0.275402, 0.255145, 0.111654  
 316 , 11795.1737518 , 0.262512 , 0.253073, 0.275402, 0.255145, 0.111654  
 317 , 11824.4249458 , 0.262105 , 0.253073, 0.275402, 0.255145, 0.111654  
 318 , 11852.4736588 , 0.2609 , 0.253073, 0.275402, 0.255145, 0.111654  
 319 , 11881.0405748 , 0.261801 , 0.253073, 0.275402, 0.255145, 0.111654  
 320 , 11950.1719389 , 0.262982 , 0.25111, 0.274765, 0.252866, 0.0777995  
 321 , 11978.099885 , 0.261714 , 0.25111, 0.274765, 0.252866, 0.0777995  
 322 , 12007.0786369 , 0.262595 , 0.25111, 0.274765, 0.252866, 0.0777995  
 323 , 12035.0884228 , 0.262241 , 0.25111, 0.274765, 0.252866, 0.0777995  
 324 , 12063.1796949 , 0.269312 , 0.25111, 0.274765, 0.252866, 0.0777995  
 325 , 12132.423157 , 0.26072 , 0.252471, 0.2756, 0.2532, 0.126628  
 326 , 12160.3603158 , 0.259636 , 0.252471, 0.2756, 0.2532, 0.126628  
 327 , 12189.6446438 , 0.264456 , 0.252471, 0.2756, 0.2532, 0.126628  
 328 , 12217.7785888 , 0.26165 , 0.252471, 0.2756, 0.2532, 0.126628  
 329 , 12245.823581 , 0.262571 , 0.252471, 0.2756, 0.2532, 0.126628  
 330 , 12315.378866 , 0.258445 , 0.251857, 0.275376, 0.249891, 0.0810547  
 331 , 12343.5656538 , 0.260414 , 0.251857, 0.275376, 0.249891, 0.0810547  
 332 , 12372.9506469 , 0.261027 , 0.251857, 0.275376, 0.249891, 0.0810547  
 333 , 12401.1456008 , 0.260257 , 0.251857, 0.275376, 0.249891, 0.0810547  
 334 , 12429.411783 , 0.261706 , 0.251857, 0.275376, 0.249891, 0.0810547  
 335 , 12498.947047 , 0.260411 , 0.250753, 0.275358, 0.250624, 0.0703125  
 336 , 12527.015775 , 0.261689 , 0.250753, 0.275358, 0.250624, 0.0703125  
 337 , 12556.3590658 , 0.261722 , 0.250753, 0.275358, 0.250624, 0.0703125  
 338 , 12584.4391949 , 0.263361 , 0.250753, 0.275358, 0.250624, 0.0703125  
 339 , 12617.3145909 , 0.261078 , 0.250753, 0.275358, 0.250624, 0.0703125  
 340 , 12686.8107829 , 0.259523 , 0.253106, 0.275665, 0.248986, 0.140625  
 341 , 12714.9633639 , 0.262766 , 0.253106, 0.275665, 0.248986, 0.140625  
 342 , 12744.1409149 , 0.265446 , 0.253106, 0.275665, 0.248986, 0.140625  
 343 , 12772.2120569 , 0.265017 , 0.253106, 0.275665, 0.248986, 0.140625  
 344 , 12800.1772299 , 0.262746 , 0.253106, 0.275665, 0.248986, 0.140625  
 345 , 12869.4960778 , 0.263014 , 0.252312, 0.275763, 0.250162, 0.111654  
 346 , 12897.6194499 , 0.259167 , 0.252312, 0.275763, 0.250162, 0.111654  
 347 , 12926.8503869 , 0.264789 , 0.252312, 0.275763, 0.250162, 0.111654  
 348 , 12955.038831 , 0.261411 , 0.252312, 0.275763, 0.250162, 0.111654  
 349 , 12983.081476 , 0.259859 , 0.252312, 0.275763, 0.250162, 0.111654  
 350 , 13052.426276 , 0.259084 , 0.251521, 0.275556, 0.250632, 0.0836589  
 351 , 13080.6159139 , 0.262928 , 0.251521, 0.275556, 0.250632, 0.0836589  
 352 , 13109.8348498 , 0.260723 , 0.251521, 0.275556, 0.250632, 0.0836589  
 353 , 13138.013063 , 0.259919 , 0.251521, 0.275556, 0.250632, 0.0836589  
 354 , 13166.1334229 , 0.260957 , 0.251521, 0.275556, 0.250632, 0.0836589  
 355 , 13235.6773319 , 0.260206 , 0.253596, 0.275362, 0.250539, 0.157227  
 356 , 13263.788559 , 0.265663 , 0.253596, 0.275362, 0.250539, 0.157227  
 357 , 13292.9176769 , 0.264713 , 0.253596, 0.275362, 0.250539, 0.157227  
 358 , 13321.1689169 , 0.263366 , 0.253596, 0.275362, 0.250539, 0.157227  
 359 , 13349.2742238 , 0.258402 , 0.253596, 0.275362, 0.250539, 0.157227  
 360 , 13418.680476 , 0.265934 , 0.251959, 0.275516, 0.253707, 0.10319  
 361 , 13446.830513 , 0.260971 , 0.251959, 0.275516, 0.253707, 0.10319  
 362 , 13476.027782 , 0.260742 , 0.251959, 0.275516, 0.253707, 0.10319  
 363 , 13504.1321478 , 0.260859 , 0.251959, 0.275516, 0.253707, 0.10319  
 364 , 13532.099597 , 0.264025 , 0.251959, 0.275516, 0.253707, 0.10319  
 365 , 13601.4900458 , 0.257419 , 0.252875, 0.275867, 0.252538, 0.144531  
 366 , 13629.649164 , 0.262853 , 0.252875, 0.275867, 0.252538, 0.144531  
 367 , 13658.77035 , 0.258352 , 0.252875, 0.275867, 0.252538, 0.144531  
 368 , 13687.0968118 , 0.262498 , 0.252875, 0.275867, 0.252538, 0.144531  
 369 , 13715.075001 , 0.262806 , 0.252875, 0.275867, 0.252538, 0.144531  
 370 , 13784.365196 , 0.259682 , 0.253108, 0.275351, 0.249115, 0.125326  
 371 , 13812.3670809 , 0.261127 , 0.253108, 0.275351, 0.249115, 0.125326  
 372 , 13841.622648 , 0.265024 , 0.253108, 0.275351, 0.249115, 0.125326  
 373 , 13869.7716408 , 0.260884 , 0.253108, 0.275351, 0.249115, 0.125326  
 374 , 13897.872633 , 0.259348 , 0.253108, 0.275351, 0.249115, 0.125326  
 375 , 13967.2788498 , 0.262786 , 0.251827, 0.276172, 0.251262, 0.114909  
 376 , 13995.3239369 , 0.260704 , 0.251827, 0.276172, 0.251262, 0.114909  
 377 , 14024.4453788 , 0.25854 , 0.251827, 0.276172, 0.251262, 0.114909  
 378 , 14052.6868508 , 0.2623 , 0.251827, 0.276172, 0.251262, 0.114909  
 379 , 14080.7279768 , 0.257646 , 0.251827, 0.276172, 0.251262, 0.114909  
 380 , 14150.1885579 , 0.261489 , 0.253088, 0.275744, 0.252164, 0.11263  
 381 , 14178.2244549 , 0.260173 , 0.253088, 0.275744, 0.252164, 0.11263  
 382 , 14207.5568399 , 0.261867 , 0.253088, 0.275744, 0.252164, 0.11263  
 383 , 14235.7896228 , 0.261918 , 0.253088, 0.275744, 0.252164, 0.11263  
 384 , 14263.8986528 , 0.262759 , 0.253088, 0.275744, 0.252164, 0.11263  
 385 , 14333.4832399 , 0.261352 , 0.254256, 0.275127, 0.253421, 0.152018  
 386 , 14361.5977869 , 0.259985 , 0.254256, 0.275127, 0.253421, 0.152018  
 387 , 14390.9036539 , 0.26227 , 0.254256, 0.275127, 0.253421, 0.152018  
 388 , 14419.0837488 , 0.263126 , 0.254256, 0.275127, 0.253421, 0.152018  
 389 , 14447.2866859 , 0.260242 , 0.254256, 0.275127, 0.253421, 0.152018  
 390 , 14516.5132508 , 0.265858 , 0.251987, 0.274547, 0.253575, 0.108398  
 391 , 14544.688272 , 0.2666 , 0.251987, 0.274547, 0.253575, 0.108398  
 392 , 14573.9631069 , 0.262461 , 0.251987, 0.274547, 0.253575, 0.108398  
 393 , 14602.0967579 , 0.262141 , 0.251987, 0.274547, 0.253575, 0.108398  
 394 , 14630.2159309 , 0.263655 , 0.251987, 0.274547, 0.253575, 0.108398  
 395 , 14699.732348 , 0.262474 , 0.251811, 0.276066, 0.252878, 0.11263  
 396 , 14727.8936698 , 0.260953 , 0.251811, 0.276066, 0.252878, 0.11263  
 397 , 14757.213346 , 0.259554 , 0.251811, 0.276066, 0.252878, 0.11263  
 398 , 14785.365948 , 0.260134 , 0.251811, 0.276066, 0.252878, 0.11263  
 399 , 14813.5484269 , 0.257906 , 0.251811, 0.276066, 0.252878, 0.11263  
 400 , 14883.2239728 , 0.259608 , 0.254575, 0.274649, 0.252261, 0.166667  
#  setting learning rate to 0.050000 
 401 , 14911.9749999 , 0.261185 , 0.254575, 0.274649, 0.252261, 0.166667  
 402 , 14941.0490088 , 0.262409 , 0.254575, 0.274649, 0.252261, 0.166667  
 403 , 14969.0787568 , 0.256997 , 0.254575, 0.274649, 0.252261, 0.166667  
 404 , 14997.1555948 , 0.260176 , 0.254575, 0.274649, 0.252261, 0.166667  
 405 , 15066.520474 , 0.263507 , 0.253175, 0.275312, 0.252709, 0.147786  
 406 , 15094.550411 , 0.258967 , 0.253175, 0.275312, 0.252709, 0.147786  
 407 , 15123.7604198 , 0.263083 , 0.253175, 0.275312, 0.252709, 0.147786  
 408 , 15151.9493098 , 0.263545 , 0.253175, 0.275312, 0.252709, 0.147786  
 409 , 15180.1687 , 0.265337 , 0.253175, 0.275312, 0.252709, 0.147786  
 410 , 15249.6065698 , 0.263349 , 0.253141, 0.275288, 0.252479, 0.144206  
 411 , 15277.6291759 , 0.26201 , 0.253141, 0.275288, 0.252479, 0.144206  
 412 , 15307.0192409 , 0.262681 , 0.253141, 0.275288, 0.252479, 0.144206  
 413 , 15335.1444478 , 0.262199 , 0.253141, 0.275288, 0.252479, 0.144206  
 414 , 15363.3093629 , 0.260373 , 0.253141, 0.275288, 0.252479, 0.144206  
 415 , 15433.2808478 , 0.259263 , 0.252818, 0.275466, 0.249718, 0.140299  
 416 , 15461.6559179 , 0.258995 , 0.252818, 0.275466, 0.249718, 0.140299  
 417 , 15490.6273079 , 0.261468 , 0.252818, 0.275466, 0.249718, 0.140299  
 418 , 15518.687943 , 0.263581 , 0.252818, 0.275466, 0.249718, 0.140299  
 419 , 15546.7346139 , 0.265131 , 0.252818, 0.275466, 0.249718, 0.140299  
 420 , 15616.0523059 , 0.26395 , 0.252651, 0.275575, 0.253207, 0.138346  
 421 , 15643.9728758 , 0.259497 , 0.252651, 0.275575, 0.253207, 0.138346  
 422 , 15673.0294819 , 0.264104 , 0.252651, 0.275575, 0.253207, 0.138346  
 423 , 15701.149056 , 0.261656 , 0.252651, 0.275575, 0.253207, 0.138346  
 424 , 15729.2118878 , 0.260762 , 0.252651, 0.275575, 0.253207, 0.138346  
 425 , 15798.6092429 , 0.262015 , 0.252447, 0.275688, 0.249957, 0.137044  
 426 , 15826.6935148 , 0.258296 , 0.252447, 0.275688, 0.249957, 0.137044  
 427 , 15855.8444939 , 0.260567 , 0.252447, 0.275688, 0.249957, 0.137044  
 428 , 15883.9043858 , 0.263498 , 0.252447, 0.275688, 0.249957, 0.137044  
 429 , 15912.0650978 , 0.264011 , 0.252447, 0.275688, 0.249957, 0.137044  
 430 , 15981.5781128 , 0.264558 , 0.252253, 0.275784, 0.252592, 0.136719  
 431 , 16009.6559939 , 0.261662 , 0.252253, 0.275784, 0.252592, 0.136719  
 432 , 16038.8721509 , 0.262162 , 0.252253, 0.275784, 0.252592, 0.136719  
 433 , 16066.9859288 , 0.258154 , 0.252253, 0.275784, 0.252592, 0.136719  
 434 , 16095.06671 , 0.263623 , 0.252253, 0.275784, 0.252592, 0.136719  
 435 , 16164.6363199 , 0.258398 , 0.252339, 0.275787, 0.249977, 0.136393  
 436 , 16192.8244088 , 0.262397 , 0.252339, 0.275787, 0.249977, 0.136393  
 437 , 16222.0296998 , 0.261995 , 0.252339, 0.275787, 0.249977, 0.136393  
 438 , 16250.0918169 , 0.259888 , 0.252339, 0.275787, 0.249977, 0.136393  
 439 , 16278.1162848 , 0.26327 , 0.252339, 0.275787, 0.249977, 0.136393  
 440 , 16347.4797099 , 0.26109 , 0.252397, 0.275826, 0.250078, 0.138021  
 441 , 16375.648042 , 0.260337 , 0.252397, 0.275826, 0.250078, 0.138021  
 442 , 16404.5579798 , 0.261518 , 0.252397, 0.275826, 0.250078, 0.138021  
 443 , 16432.6465549 , 0.257894 , 0.252397, 0.275826, 0.250078, 0.138021  
 444 , 16460.6736798 , 0.259855 , 0.252397, 0.275826, 0.250078, 0.138021  
 445 , 16530.1062729 , 0.260012 , 0.252466, 0.275774, 0.25148, 0.139648  
 446 , 16558.2784359 , 0.261663 , 0.252466, 0.275774, 0.25148, 0.139648  
 447 , 16587.559546 , 0.261307 , 0.252466, 0.275774, 0.25148, 0.139648  
 448 , 16615.6621978 , 0.261513 , 0.252466, 0.275774, 0.25148, 0.139648  
 449 , 16643.6960149 , 0.262436 , 0.252466, 0.275774, 0.25148, 0.139648  
 450 , 16713.0828419 , 0.260338 , 0.252209, 0.27587, 0.249569, 0.136393  
 451 , 16741.1097779 , 0.263732 , 0.252209, 0.27587, 0.249569, 0.136393  
 452 , 16770.1612518 , 0.259526 , 0.252209, 0.27587, 0.249569, 0.136393  
 453 , 16798.3469119 , 0.262394 , 0.252209, 0.27587, 0.249569, 0.136393  
 454 , 16826.4070399 , 0.261739 , 0.252209, 0.27587, 0.249569, 0.136393  
 455 , 16895.8004189 , 0.261315 , 0.252055, 0.275874, 0.2508, 0.133789  
 456 , 16923.9732158 , 0.262237 , 0.252055, 0.275874, 0.2508, 0.133789  
 457 , 16953.191088 , 0.263286 , 0.252055, 0.275874, 0.2508, 0.133789  
 458 , 16981.5048409 , 0.265601 , 0.252055, 0.275874, 0.2508, 0.133789  
 459 , 17009.5179069 , 0.260664 , 0.252055, 0.275874, 0.2508, 0.133789  
 460 , 17079.0551879 , 0.26245 , 0.251747, 0.275941, 0.250959, 0.130534  
 461 , 17107.1724279 , 0.260588 , 0.251747, 0.275941, 0.250959, 0.130534  
 462 , 17136.6773138 , 0.262042 , 0.251747, 0.275941, 0.250959, 0.130534  
 463 , 17164.8329799 , 0.262026 , 0.251747, 0.275941, 0.250959, 0.130534  
 464 , 17192.9219038 , 0.261852 , 0.251747, 0.275941, 0.250959, 0.130534  
 465 , 17262.505374 , 0.263524 , 0.252003, 0.276033, 0.253372, 0.133464  
 466 , 17290.6140769 , 0.262894 , 0.252003, 0.276033, 0.253372, 0.133464  
 467 , 17319.6734388 , 0.261084 , 0.252003, 0.276033, 0.253372, 0.133464  
 468 , 17347.6939428 , 0.264052 , 0.252003, 0.276033, 0.253372, 0.133464  
 469 , 17375.7301228 , 0.262124 , 0.252003, 0.276033, 0.253372, 0.133464  
 470 , 17445.2895529 , 0.263683 , 0.251832, 0.276141, 0.252507, 0.132487  
 471 , 17473.4274569 , 0.264868 , 0.251832, 0.276141, 0.252507, 0.132487  
 472 , 17502.616179 , 0.260238 , 0.251832, 0.276141, 0.252507, 0.132487  
 473 , 17530.824858 , 0.261516 , 0.251832, 0.276141, 0.252507, 0.132487  
 474 , 17558.7837288 , 0.264683 , 0.251832, 0.276141, 0.252507, 0.132487  
 475 , 17628.0762129 , 0.26317 , 0.25208, 0.276043, 0.252332, 0.134115  
 476 , 17656.0880208 , 0.262614 , 0.25208, 0.276043, 0.252332, 0.134115  
 477 , 17685.2351139 , 0.264093 , 0.25208, 0.276043, 0.252332, 0.134115  
 478 , 17713.4453058 , 0.259137 , 0.25208, 0.276043, 0.252332, 0.134115  
 479 , 17741.4535649 , 0.257332 , 0.25208, 0.276043, 0.252332, 0.134115  
 480 , 17810.9626198 , 0.260049 , 0.251963, 0.275993, 0.249177, 0.134115  
 481 , 17838.9577048 , 0.26306 , 0.251963, 0.275993, 0.249177, 0.134115  
 482 , 17868.140554 , 0.258676 , 0.251963, 0.275993, 0.249177, 0.134115  
 483 , 17896.448113 , 0.261724 , 0.251963, 0.275993, 0.249177, 0.134115  
 484 , 17924.5184548 , 0.259866 , 0.251963, 0.275993, 0.249177, 0.134115  
 485 , 17994.0136409 , 0.262372 , 0.252082, 0.276039, 0.249731, 0.136068  
 486 , 18022.087904 , 0.261438 , 0.252082, 0.276039, 0.249731, 0.136068  
 487 , 18051.362443 , 0.259742 , 0.252082, 0.276039, 0.249731, 0.136068  
 488 , 18079.531745 , 0.261494 , 0.252082, 0.276039, 0.249731, 0.136068  
 489 , 18107.6014869 , 0.263068 , 0.252082, 0.276039, 0.249731, 0.136068  
 490 , 18177.287545 , 0.260592 , 0.25189, 0.275952, 0.251136, 0.13444  
 491 , 18205.4081788 , 0.25959 , 0.25189, 0.275952, 0.251136, 0.13444  
 492 , 18234.6526809 , 0.264341 , 0.25189, 0.275952, 0.251136, 0.13444  
 493 , 18262.8122339 , 0.259632 , 0.25189, 0.275952, 0.251136, 0.13444  
 494 , 18290.8950539 , 0.257236 , 0.25189, 0.275952, 0.251136, 0.13444  
 495 , 18360.35514 , 0.257822 , 0.252118, 0.275977, 0.249072, 0.137044  
 496 , 18388.5224438 , 0.260289 , 0.252118, 0.275977, 0.249072, 0.137044  
 497 , 18417.7221398 , 0.263308 , 0.252118, 0.275977, 0.249072, 0.137044  
 498 , 18445.7836299 , 0.262559 , 0.252118, 0.275977, 0.249072, 0.137044  
 499 , 18473.9471438 , 0.262666 , 0.252118, 0.275977, 0.249072, 0.137044  
 500 , 18543.5978138 , 0.263561 , 0.251745, 0.276076, 0.251586, 0.130859  
 501 , 18571.760927 , 0.263104 , 0.251745, 0.276076, 0.251586, 0.130859  
 502 , 18601.0618269 , 0.263321 , 0.251745, 0.276076, 0.251586, 0.130859  
 503 , 18629.1691718 , 0.262721 , 0.251745, 0.276076, 0.251586, 0.130859  
 504 , 18657.3314669 , 0.260611 , 0.251745, 0.276076, 0.251586, 0.130859  
 505 , 18726.7828929 , 0.262976 , 0.251658, 0.276028, 0.251274, 0.129557  
 506 , 18754.9634409 , 0.262321 , 0.251658, 0.276028, 0.251274, 0.129557  
 507 , 18784.2593348 , 0.262375 , 0.251658, 0.276028, 0.251274, 0.129557  
 508 , 18812.4707479 , 0.260019 , 0.251658, 0.276028, 0.251274, 0.129557  
 509 , 18840.55354 , 0.264251 , 0.251658, 0.276028, 0.251274, 0.129557  
 510 , 18910.0746298 , 0.259612 , 0.251624, 0.276035, 0.251187, 0.128906  
 511 , 18938.1549509 , 0.265419 , 0.251624, 0.276035, 0.251187, 0.128906  
 512 , 18967.5210679 , 0.265583 , 0.251624, 0.276035, 0.251187, 0.128906  
 513 , 18995.7144778 , 0.261329 , 0.251624, 0.276035, 0.251187, 0.128906  
 514 , 19023.9686079 , 0.262821 , 0.251624, 0.276035, 0.251187, 0.128906  
 515 , 19093.2548599 , 0.263152 , 0.252037, 0.275954, 0.251026, 0.137044  
 516 , 19121.4035099 , 0.259453 , 0.252037, 0.275954, 0.251026, 0.137044  
 517 , 19150.7016778 , 0.267972 , 0.252037, 0.275954, 0.251026, 0.137044  
 518 , 19178.854142 , 0.265942 , 0.252037, 0.275954, 0.251026, 0.137044  
 519 , 19206.8234348 , 0.26351 , 0.252037, 0.275954, 0.251026, 0.137044  
 520 , 19276.1342478 , 0.264539 , 0.25188, 0.275929, 0.251646, 0.135742  
 521 , 19304.2783349 , 0.264276 , 0.25188, 0.275929, 0.251646, 0.135742  
 522 , 19333.5309439 , 0.261858 , 0.25188, 0.275929, 0.251646, 0.135742  
 523 , 19361.5850019 , 0.2624 , 0.25188, 0.275929, 0.251646, 0.135742  
 524 , 19389.6976359 , 0.260834 , 0.25188, 0.275929, 0.251646, 0.135742  
 525 , 19459.0509779 , 0.265175 , 0.252047, 0.275999, 0.250935, 0.137695  
 526 , 19486.9932468 , 0.260099 , 0.252047, 0.275999, 0.250935, 0.137695  
 527 , 19516.325562 , 0.266283 , 0.252047, 0.275999, 0.250935, 0.137695  
 528 , 19544.378243 , 0.261389 , 0.252047, 0.275999, 0.250935, 0.137695  
 529 , 19572.4687519 , 0.263258 , 0.252047, 0.275999, 0.250935, 0.137695  
 530 , 19641.8536398 , 0.266353 , 0.252119, 0.276007, 0.252502, 0.137695  
 531 , 19669.8695829 , 0.264208 , 0.252119, 0.276007, 0.252502, 0.137695  
 532 , 19699.1418378 , 0.263447 , 0.252119, 0.276007, 0.252502, 0.137695  
 533 , 19727.2414088 , 0.260902 , 0.252119, 0.276007, 0.252502, 0.137695  
 534 , 19755.3785839 , 0.263349 , 0.252119, 0.276007, 0.252502, 0.137695  
 535 , 19824.9323289 , 0.2626 , 0.252059, 0.276082, 0.250473, 0.137695  
 536 , 19853.0043738 , 0.264881 , 0.252059, 0.276082, 0.250473, 0.137695  
 537 , 19882.2640839 , 0.262484 , 0.252059, 0.276082, 0.250473, 0.137695  
 538 , 19910.3565669 , 0.261874 , 0.252059, 0.276082, 0.250473, 0.137695  
 539 , 19938.3593769 , 0.260409 , 0.252059, 0.276082, 0.250473, 0.137695  
 540 , 20007.6645079 , 0.264406 , 0.252197, 0.276116, 0.249659, 0.138997  
 541 , 20035.8180919 , 0.259965 , 0.252197, 0.276116, 0.249659, 0.138997  
 542 , 20065.108485 , 0.262436 , 0.252197, 0.276116, 0.249659, 0.138997  
 543 , 20093.220845 , 0.264037 , 0.252197, 0.276116, 0.249659, 0.138997  
 544 , 20121.3370848 , 0.260961 , 0.252197, 0.276116, 0.249659, 0.138997  
 545 , 20190.9420028 , 0.262364 , 0.252258, 0.276171, 0.253284, 0.139974  
 546 , 20219.078342 , 0.261955 , 0.252258, 0.276171, 0.253284, 0.139974  
 547 , 20248.4127538 , 0.260011 , 0.252258, 0.276171, 0.253284, 0.139974  
 548 , 20276.5930769 , 0.261151 , 0.252258, 0.276171, 0.253284, 0.139974  
 549 , 20304.6511889 , 0.264678 , 0.252258, 0.276171, 0.253284, 0.139974  
 550 , 20374.3065429 , 0.264101 , 0.252029, 0.276092, 0.252608, 0.139323  
 551 , 20402.4024889 , 0.263438 , 0.252029, 0.276092, 0.252608, 0.139323  
 552 , 20431.8516059 , 0.260588 , 0.252029, 0.276092, 0.252608, 0.139323  
 553 , 20460.162102 , 0.262299 , 0.252029, 0.276092, 0.252608, 0.139323  
 554 , 20488.2582989 , 0.259404 , 0.252029, 0.276092, 0.252608, 0.139323  
 555 , 20557.725189 , 0.265823 , 0.252359, 0.276132, 0.253938, 0.143229  
 556 , 20585.7318559 , 0.261514 , 0.252359, 0.276132, 0.253938, 0.143229  
 557 , 20614.879828 , 0.260702 , 0.252359, 0.276132, 0.253938, 0.143229  
 558 , 20643.13868 , 0.263881 , 0.252359, 0.276132, 0.253938, 0.143229  
 559 , 20671.2450039 , 0.259511 , 0.252359, 0.276132, 0.253938, 0.143229  
 560 , 20740.8373649 , 0.262476 , 0.252171, 0.27621, 0.253645, 0.139323  
 561 , 20769.0243378 , 0.262035 , 0.252171, 0.27621, 0.253645, 0.139323  
 562 , 20798.318429 , 0.256994 , 0.252171, 0.27621, 0.253645, 0.139323  
 563 , 20826.6171529 , 0.26316 , 0.252171, 0.27621, 0.253645, 0.139323  
 564 , 20855.0828109 , 0.261834 , 0.252171, 0.27621, 0.253645, 0.139323  
 565 , 20924.5262499 , 0.260002 , 0.251954, 0.276059, 0.250943, 0.13737  
 566 , 20952.5860739 , 0.26544 , 0.251954, 0.276059, 0.250943, 0.13737  
 567 , 20981.7385049 , 0.261765 , 0.251954, 0.276059, 0.250943, 0.13737  
 568 , 21009.8203309 , 0.261199 , 0.251954, 0.276059, 0.250943, 0.13737  
 569 , 21037.7261028 , 0.258986 , 0.251954, 0.276059, 0.250943, 0.13737  
 570 , 21107.1260669 , 0.262176 , 0.252091, 0.276249, 0.250664, 0.138346  
 571 , 21135.1645589 , 0.262671 , 0.252091, 0.276249, 0.250664, 0.138346  
 572 , 21164.242003 , 0.263292 , 0.252091, 0.276249, 0.250664, 0.138346  
 573 , 21192.37479 , 0.262194 , 0.252091, 0.276249, 0.250664, 0.138346  
 574 , 21220.431036 , 0.269244 , 0.252091, 0.276249, 0.250664, 0.138346  
 575 , 21289.6961768 , 0.259077 , 0.251703, 0.27602, 0.248372, 0.133464  
 576 , 21317.9447289 , 0.257189 , 0.251703, 0.27602, 0.248372, 0.133464  
 577 , 21347.2201149 , 0.26228 , 0.251703, 0.27602, 0.248372, 0.133464  
 578 , 21375.442997 , 0.261772 , 0.251703, 0.27602, 0.248372, 0.133464  
 579 , 21403.4871228 , 0.259845 , 0.251703, 0.27602, 0.248372, 0.133464  
 580 , 21472.8035769 , 0.260682 , 0.251933, 0.276176, 0.250565, 0.137695  
 581 , 21500.920954 , 0.264476 , 0.251933, 0.276176, 0.250565, 0.137695  
 582 , 21530.3382909 , 0.263934 , 0.251933, 0.276176, 0.250565, 0.137695  
 583 , 21558.5964818 , 0.257727 , 0.251933, 0.276176, 0.250565, 0.137695  
 584 , 21586.6184788 , 0.263065 , 0.251933, 0.276176, 0.250565, 0.137695  
 585 , 21656.0412109 , 0.256298 , 0.251695, 0.27612, 0.249993, 0.13444  
 586 , 21684.2563658 , 0.265784 , 0.251695, 0.27612, 0.249993, 0.13444  
 587 , 21713.6864598 , 0.262333 , 0.251695, 0.27612, 0.249993, 0.13444  
 588 , 21741.8157878 , 0.263603 , 0.251695, 0.27612, 0.249993, 0.13444  
 589 , 21769.8818948 , 0.264038 , 0.251695, 0.27612, 0.249993, 0.13444  
 590 , 21839.3175039 , 0.263109 , 0.251991, 0.276148, 0.249716, 0.136719  
 591 , 21867.4134908 , 0.262219 , 0.251991, 0.276148, 0.249716, 0.136719  
 592 , 21896.7822518 , 0.261528 , 0.251991, 0.276148, 0.249716, 0.136719  
 593 , 21925.023484 , 0.263008 , 0.251991, 0.276148, 0.249716, 0.136719  
 594 , 21953.0999999 , 0.264107 , 0.251991, 0.276148, 0.249716, 0.136719  
 595 , 22022.487772 , 0.260647 , 0.251809, 0.276181, 0.250703, 0.134766  
 596 , 22050.7029269 , 0.262838 , 0.251809, 0.276181, 0.250703, 0.134766  
 597 , 22079.9739399 , 0.25917 , 0.251809, 0.276181, 0.250703, 0.134766  
 598 , 22108.0482738 , 0.260497 , 0.251809, 0.276181, 0.250703, 0.134766  
 599 , 22136.1631298 , 0.259774 , 0.251809, 0.276181, 0.250703, 0.134766  
 600 , 22205.6735549 , 0.26242 , 0.25165, 0.276128, 0.249565, 0.131836  
 601 , 22233.874681 , 0.266621 , 0.25165, 0.276128, 0.249565, 0.131836  
 602 , 22263.2862339 , 0.260324 , 0.25165, 0.276128, 0.249565, 0.131836  
 603 , 22291.181011 , 0.257998 , 0.25165, 0.276128, 0.249565, 0.131836  
 604 , 22319.4550579 , 0.253324 , 0.25165, 0.276128, 0.249565, 0.131836  
 605 , 22389.278878 , 0.263624 , 0.251796, 0.276245, 0.250538, 0.136393  
 606 , 22417.5359709 , 0.260529 , 0.251796, 0.276245, 0.250538, 0.136393  
 607 , 22446.9092019 , 0.26123 , 0.251796, 0.276245, 0.250538, 0.136393  
 608 , 22475.1807668 , 0.259169 , 0.251796, 0.276245, 0.250538, 0.136393  
